#tpm4_we.dat - Based on 'occ_start_states' tab in CREST Domestic Electricity Demand Model 1.0d by Ian Richardson http://homepages.lboro.ac.uk/~eliwr/
Columns tab delimited - Data starts on line 23 of file.

Active Occupancy Model

Transition Probability Matrix

Four resident house
Weekend

Col 0 - Ten minute period number
Col 1 - Active occupant count in time period
Col 2 - Probability of transition to zero active occupants in next time period
Col 3 - Probability of transition to one active occupant in next time period
Col 4 - Probability of transition to two active occupants in next time period
Col 5 - Probability of transition to three active occupants in next time period
Col 6 - Probability of transition to four active occupants in next time period
Col 7 - Probability of transition to five active occupants in next time period
Col 8 - Probability of transition to six active occupants in next time period



41	0	0.950	0.047	0.003	0.000	0.000	0.000	0.000
41	1	0.078	0.824	0.098	0.000	0.000	0.000	0.000
41	2	0.000	0.091	0.727	0.091	0.091	0.000	0.000
41	3	0.500	0.000	0.500	0.000	0.000	0.000	0.000
41	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
41	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
41	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
42	0	0.814	0.148	0.030	0.008	0.000	0.000	0.000
42	1	0.098	0.557	0.295	0.049	0.000	0.000	0.000
42	2	0.133	0.333	0.400	0.133	0.000	0.000	0.000
42	3	0.000	0.000	0.000	1.000	0.000	0.000	0.000
42	4	0.000	0.000	0.000	0.000	1.000	0.000	0.000
42	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
42	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
43	0	0.958	0.039	0.003	0.000	0.000	0.000	0.000
43	1	0.065	0.753	0.161	0.022	0.000	0.000	0.000
43	2	0.029	0.029	0.800	0.086	0.057	0.000	0.000
43	3	0.111	0.000	0.111	0.556	0.222	0.000	0.000
43	4	0.000	0.000	0.000	0.000	1.000	0.000	0.000
43	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
43	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
44	0	0.927	0.066	0.007	0.000	0.000	0.000	0.000
44	1	0.084	0.807	0.096	0.012	0.000	0.000	0.000
44	2	0.044	0.067	0.733	0.133	0.022	0.000	0.000
44	3	0.000	0.100	0.000	0.900	0.000	0.000	0.000
44	4	0.000	0.000	0.000	0.200	0.800	0.000	0.000
44	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
44	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
45	0	0.851	0.118	0.028	0.000	0.003	0.000	0.000
45	1	0.033	0.824	0.143	0.000	0.000	0.000	0.000
45	2	0.023	0.070	0.860	0.047	0.000	0.000	0.000
45	3	0.000	0.059	0.235	0.647	0.059	0.000	0.000
45	4	0.000	0.000	0.000	0.000	1.000	0.000	0.000
45	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
45	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
46	0	0.936	0.056	0.008	0.000	0.000	0.000	0.000
46	1	0.071	0.796	0.124	0.009	0.000	0.000	0.000
46	2	0.000	0.129	0.774	0.097	0.000	0.000	0.000
46	3	0.000	0.000	0.000	1.000	0.000	0.000	0.000
46	4	0.000	0.000	0.143	0.143	0.714	0.000	0.000
46	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
46	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47	0	0.892	0.100	0.008	0.000	0.000	0.000	0.000
47	1	0.027	0.804	0.152	0.018	0.000	0.000	0.000
47	2	0.031	0.123	0.738	0.108	0.000	0.000	0.000
47	3	0.000	0.048	0.000	0.857	0.095	0.000	0.000
47	4	0.000	0.200	0.000	0.000	0.800	0.000	0.000
47	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
48	0	0.805	0.159	0.036	0.000	0.000	0.000	0.000
48	1	0.089	0.629	0.218	0.048	0.016	0.000	0.000
48	2	0.015	0.045	0.701	0.209	0.030	0.000	0.000
48	3	0.000	0.000	0.185	0.519	0.296	0.000	0.000
48	4	0.000	0.000	0.000	0.167	0.833	0.000	0.000
48	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
48	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
49	0	0.894	0.101	0.005	0.000	0.000	0.000	0.000
49	1	0.034	0.759	0.164	0.034	0.009	0.000	0.000
49	2	0.011	0.069	0.747	0.161	0.011	0.000	0.000
49	3	0.000	0.000	0.143	0.714	0.143	0.000	0.000
49	4	0.000	0.000	0.000	0.000	1.000	0.000	0.000
49	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
49	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
50	0	0.897	0.086	0.011	0.006	0.000	0.000	0.000
50	1	0.053	0.788	0.133	0.018	0.009	0.000	0.000
50	2	0.011	0.111	0.722	0.133	0.022	0.000	0.000
50	3	0.000	0.000	0.163	0.721	0.116	0.000	0.000
50	4	0.000	0.000	0.042	0.125	0.833	0.000	0.000
50	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
50	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
51	0	0.804	0.160	0.031	0.006	0.000	0.000	0.000
51	1	0.026	0.772	0.184	0.018	0.000	0.000	0.000
51	2	0.011	0.100	0.689	0.189	0.011	0.000	0.000
51	3	0.000	0.041	0.020	0.755	0.184	0.000	0.000
51	4	0.000	0.000	0.036	0.071	0.893	0.000	0.000
51	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
51	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
52	0	0.852	0.141	0.007	0.000	0.000	0.000	0.000
52	1	0.032	0.864	0.104	0.000	0.000	0.000	0.000
52	2	0.022	0.067	0.778	0.122	0.011	0.000	0.000
52	3	0.000	0.034	0.153	0.678	0.136	0.000	0.000
52	4	0.000	0.000	0.029	0.114	0.857	0.000	0.000
52	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
52	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
53	0	0.868	0.107	0.025	0.000	0.000	0.000	0.000
53	1	0.067	0.726	0.178	0.030	0.000	0.000	0.000
53	2	0.011	0.096	0.830	0.053	0.011	0.000	0.000
53	3	0.018	0.018	0.055	0.818	0.091	0.000	0.000
53	4	0.000	0.000	0.051	0.128	0.821	0.000	0.000
53	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
53	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
54	0	0.716	0.172	0.095	0.017	0.000	0.000	0.000
54	1	0.050	0.653	0.240	0.041	0.017	0.000	0.000
54	2	0.018	0.127	0.673	0.155	0.027	0.000	0.000
54	3	0.017	0.017	0.068	0.746	0.153	0.000	0.000
54	4	0.000	0.000	0.000	0.184	0.816	0.000	0.000
